Tanggal,Hari,Minggu Ke,Status Minggu,Jumlah Roda 2,Jumlah Roda 4,Jumlah Total
2024-10-17,Kamis,1015,Perkuliahan,1823,102,1925
2024-10-18,Jumat,1016,Perkuliahan,1813,101,1914
2024-10-19,Sabtu,1017,Libur,315,17,332
2024-10-20,Minggu,1018,Libur,315,17,332
2024-10-21,Senin,1019,Perkuliahan,1828,102,1930
2024-10-22,Selasa,1020,Perkuliahan,1838,102,1940
2024-10-23,Rabu,1021,Perkuliahan,1850,104,1954
2024-10-24,Kamis,1022,Perkuliahan,1842,102,1944
2024-10-25,Jumat,1023,Perkuliahan,1847,102,1949
2024-10-26,Sabtu,1024,Libur,321,18,339
2024-10-27,Minggu,1025,Libur,315,17,332
2024-10-28,Senin,1026,Perkuliahan,1847,103,1950
2024-10-29,Selasa,1027,Perkuliahan,1848,104,1952
2024-10-30,Rabu,1028,Perkuliahan,1863,103,1966
2024-10-31,Kamis,1029,Perkuliahan,1851,103,1954
2024-11-01,Jumat,1030,Perkuliahan,1859,103,1962
2024-11-02,Sabtu,1031,Libur,326,18,344
2024-11-03,Minggu,1032,Libur,320,17,337
2024-11-04,Senin,1033,Perkuliahan,1857,104,1961
2024-11-05,Selasa,1034,Perkuliahan,1862,102,1964
2024-11-06,Rabu,1035,Perkuliahan,1850,104,1954
2024-11-07,Kamis,1036,Perkuliahan,1856,102,1958
2024-11-08,Jumat,1037,Perkuliahan,1839,102,1941
2024-11-09,Sabtu,1038,Libur,320,17,337
2024-11-10,Minggu,1039,Libur,315,17,332
2024-11-11,Senin,1040,Perkuliahan,1841,102,1943
2024-11-12,Selasa,1041,Perkuliahan,1848,101,1949
2024-11-13,Rabu,1042,Perkuliahan,1833,103,1936
2024-11-14,Kamis,1043,Perkuliahan,1830,102,1932
2024-11-15,Jumat,1044,Perkuliahan,1826,101,1927
2024-11-16,Sabtu,1045,Libur,318,17,335
2024-11-17,Minggu,1046,Libur,315,17,332
2024-11-18,Senin,1047,Perkuliahan,1830,103,1933
2024-11-19,Selasa,1048,Perkuliahan,1831,103,1934
2024-11-20,Rabu,1049,Perkuliahan,1850,103,1953
2024-11-21,Kamis,1050,Perkuliahan,1851,103,1954
2024-11-22,Jumat,1051,Perkuliahan,1848,103,1951
2024-11-23,Sabtu,1052,Libur,326,17,343
2024-11-24,Minggu,1053,Libur,319,17,336
2024-11-25,Senin,1054,Perkuliahan,1856,103,1959
2024-11-26,Selasa,1055,Perkuliahan,1871,103,1974
2024-11-27,Rabu,1056,Perkuliahan,1862,104,1966
2024-11-28,Kamis,1057,Perkuliahan,1865,105,1970
2024-11-29,Jumat,1058,Perkuliahan,1869,104,1973
2024-11-30,Sabtu,1059,Libur,332,18,350
2024-12-01,Minggu,1060,Libur,324,17,341
2024-12-02,Senin,1061,Ujian,4059,226,4285
2024-12-03,Selasa,1062,Ujian,4080,225,4305
2024-12-04,Rabu,1063,Ujian,4072,225,4297
2024-12-05,Kamis,1064,Ujian,4061,225,4286
2024-12-06,Jumat,1065,Ujian,4067,224,4291
2024-12-07,Sabtu,1066,Libur,328,18,346
2024-12-08,Minggu,1067,Libur,318,17,335
2024-12-09,Senin,1068,Ujian,4045,223,4268
2024-12-10,Selasa,1069,Ujian,4043,225,4268
2024-12-11,Rabu,1070,Ujian,4050,224,4274
2024-12-12,Kamis,1071,Ujian,4039,223,4262
2024-12-13,Jumat,1072,Ujian,4050,223,4273
2024-12-14,Sabtu,1073,Libur,323,17,340
2024-12-15,Minggu,1074,Libur,315,17,332
2024-12-16,Senin,1075,Ujian,4047,224,4271
2024-12-17,Selasa,1076,Ujian,4048,224,4272
2024-12-18,Rabu,1077,Ujian,4066,224,4290
2024-12-19,Kamis,1078,Ujian,4056,224,4280
2024-12-20,Jumat,1079,Ujian,4045,225,4270
2024-12-21,Sabtu,1080,Libur,327,18,345
2024-12-22,Minggu,1081,Libur,320,18,338
2024-12-23,Senin,1082,Ujian,4057,225,4282
2024-12-24,Selasa,1083,Ujian,4076,225,4301
2024-12-25,Rabu,1084,Ujian,4073,227,4300
2024-12-26,Kamis,1085,Ujian,4091,227,4318
2024-12-27,Jumat,1086,Ujian,4078,226,4304
2024-12-28,Sabtu,1087,Libur,335,19,354
2024-12-29,Minggu,1088,Libur,325,18,343
2024-12-30,Senin,1089,Ujian,4086,227,4313
2024-12-31,Selasa,1090,Ujian,4091,228,4319
2025-01-03,Jumat,1091,Libur Akademik,390,22,412
2025-01-04,Sabtu,1092,Libur,334,19,353
2025-01-05,Minggu,1093,Libur,322,18,340
2025-01-06,Senin,1094,Libur Akademik,380,22,402
2025-01-07,Selasa,1095,Libur Akademik,389,22,411
2025-01-08,Rabu,1096,Libur Akademik,394,23,417
2025-01-09,Kamis,1097,Libur Akademik,393,22,415
2025-01-10,Jumat,1098,Libur Akademik,385,21,406
2025-01-11,Sabtu,1099,Libur,328,18,346
2025-01-12,Minggu,1100,Libur,321,17,338
2025-01-13,Senin,1101,Libur Akademik,375,22,397
2025-01-14,Selasa,1102,Libur Akademik,387,22,409
2025-01-15,Rabu,1103,Libur Akademik,387,22,409
2025-01-16,Kamis,1104,Libur Akademik,388,22,410
2025-01-17,Jumat,1105,Libur Akademik,381,22,403
2025-01-18,Sabtu,1106,Libur,326,18,344
2025-01-19,Minggu,1107,Libur,321,18,339
2025-01-20,Senin,1108,Libur Akademik,381,22,403
2025-01-21,Selasa,1109,Libur Akademik,393,22,415
2025-01-22,Rabu,1110,Libur Akademik,393,23,416
2025-01-23,Kamis,1111,Libur Akademik,395,22,417
2025-01-24,Jumat,1112,Libur Akademik,389,22,411
2025-01-25,Sabtu,1113,Libur,334,19,353
2025-01-26,Minggu,1114,Libur,326,19,345
2025-01-27,Senin,1115,Libur Akademik,388,23,411
2025-01-28,Selasa,1116,Libur Akademik,400,23,423
2025-01-29,Rabu,1117,Libur Akademik,403,23,426
2025-01-30,Kamis,1118,Libur Akademik,404,23,427
2025-01-31,Jumat,1119,Libur Akademik,391,23,414
2025-02-01,Sabtu,1120,Libur,338,19,357
2025-02-02,Minggu,1121,Libur,333,19,352
2025-02-03,Senin,1122,Libur Akademik,392,23,415
2025-02-04,Selasa,1123,Libur Akademik,401,23,424
2025-02-05,Rabu,1124,Libur Akademik,399,23,422
2025-02-06,Kamis,1125,Libur Akademik,401,23,424
2025-02-07,Jumat,1126,Libur Akademik,388,22,410
2025-02-08,Sabtu,1127,Libur,339,19,358
2025-02-09,Minggu,1128,Libur,326,18,344
2025-02-10,Senin,1129,Libur Akademik,387,22,409
2025-02-11,Selasa,1130,Libur Akademik,392,23,415
2025-02-12,Rabu,1131,Libur Akademik,394,23,417
2025-02-13,Kamis,1132,Libur Akademik,389,23,412
2025-02-14,Jumat,1133,Libur Akademik,384,22,406
2025-02-15,Sabtu,1134,Libur,332,18,350
2025-02-16,Minggu,1135,Libur,321,18,339
2025-02-17,Senin,1136,Libur Akademik,384,22,406
2025-02-18,Selasa,1137,Libur Akademik,393,23,416
2025-02-19,Rabu,1138,Libur Akademik,394,23,417
2025-02-20,Kamis,1139,Libur Akademik,394,23,417
2025-02-21,Jumat,1140,Libur Akademik,385,22,407
2025-02-22,Sabtu,1141,Libur,340,19,359
2025-02-23,Minggu,1142,Libur,333,18,351
2025-02-24,Senin,1143,Libur Akademik,393,23,416
2025-02-25,Selasa,1144,Libur Akademik,398,23,421
2025-02-26,Rabu,1145,Libur Akademik,404,23,427
2025-02-27,Kamis,1146,Libur Akademik,399,23,422
2025-02-28,Jumat,1147,Libur Akademik,397,23,420
2025-03-01,Sabtu,1148,Libur,341,20,361
2025-03-02,Minggu,1149,Libur,334,19,353
2025-03-03,Senin,1150,Perkuliahan,1914,107,2021
2025-03-04,Selasa,1151,Perkuliahan,1916,108,2024
2025-03-05,Rabu,1152,Perkuliahan,1926,107,2033
2025-03-06,Kamis,1153,Perkuliahan,1922,107,2029
2025-03-07,Jumat,1154,Perkuliahan,1902,107,2009
2025-03-08,Sabtu,1155,Libur,342,19,361
2025-03-09,Minggu,1156,Libur,332,18,350
2025-03-10,Senin,1157,Perkuliahan,1897,107,2004
2025-03-11,Selasa,1158,Perkuliahan,1891,106,1997
2025-03-12,Rabu,1159,Perkuliahan,1904,106,2010
2025-03-13,Kamis,1160,Perkuliahan,1897,105,2002
2025-03-14,Jumat,1161,Perkuliahan,1892,105,1997
2025-03-15,Sabtu,1162,Libur,332,19,351
2025-03-16,Minggu,1163,Libur,330,18,348
2025-03-17,Senin,1164,Perkuliahan,1880,105,1985
2025-03-18,Selasa,1165,Perkuliahan,1890,106,1996
2025-03-19,Rabu,1166,Perkuliahan,1897,106,2003
2025-03-20,Kamis,1167,Perkuliahan,1903,106,2009
2025-03-21,Jumat,1168,Perkuliahan,1909,107,2016
2025-03-22,Sabtu,1169,Libur,335,19,354
2025-03-23,Minggu,1170,Libur,332,19,351
2025-03-24,Senin,1171,Perkuliahan,1917,107,2024
2025-03-25,Selasa,1172,Perkuliahan,1920,108,2028
2025-03-26,Rabu,1173,Perkuliahan,1931,109,2040
2025-03-27,Kamis,1174,Perkuliahan,1928,107,2035
2025-03-28,Jumat,1175,Perkuliahan,1913,107,2020
2025-03-29,Sabtu,1176,Libur,347,20,367
2025-03-30,Minggu,1177,Libur,334,19,353
2025-03-31,Senin,1178,Perkuliahan,1919,108,2027
2025-04-01,Selasa,1179,Perkuliahan,1921,107,2028
2025-04-02,Rabu,1180,Perkuliahan,1927,108,2035
2025-04-03,Kamis,1181,Perkuliahan,1932,107,2039
2025-04-04,Jumat,1182,Perkuliahan,1909,107,2016
2025-04-05,Sabtu,1183,Libur,345,19,364
2025-04-06,Minggu,1184,Libur,337,18,355
2025-04-07,Senin,1185,Perkuliahan,1910,107,2017
2025-04-08,Selasa,1186,Perkuliahan,1908,107,2015
2025-04-09,Rabu,1187,Perkuliahan,1902,107,2009
2025-04-10,Kamis,1188,Perkuliahan,1899,106,2005
2025-04-11,Jumat,1189,Perkuliahan,1898,105,2003
2025-04-12,Sabtu,1190,Libur,336,19,355
2025-04-13,Minggu,1191,Libur,331,18,349
2025-04-14,Senin,1192,Perkuliahan,1886,105,1991
2025-04-15,Selasa,1193,Perkuliahan,1893,106,1999
2025-04-16,Rabu,1194,Perkuliahan,1896,106,2002
2025-04-17,Kamis,1195,Perkuliahan,1890,106,1996
2025-04-18,Jumat,1196,Perkuliahan,1895,106,2001
2025-04-19,Sabtu,1197,Libur,333,19,352
2025-04-20,Minggu,1198,Libur,331,18,349
2025-04-21,Senin,1199,Perkuliahan,1907,107,2014
2025-04-22,Selasa,1200,Perkuliahan,1900,106,2006
2025-04-23,Rabu,1201,Perkuliahan,1908,107,2015
2025-04-24,Kamis,1202,Perkuliahan,1909,107,2016
2025-04-25,Jumat,1203,Perkuliahan,1908,107,2015
2025-04-26,Sabtu,1204,Libur,339,19,358
2025-04-27,Minggu,1205,Libur,334,19,353
2025-04-28,Senin,1206,Perkuliahan,1906,107,2013
2025-04-29,Selasa,1207,Perkuliahan,1926,108,2034
2025-04-30,Rabu,1208,Perkuliahan,1934,108,2042
2025-05-01,Kamis,1209,Perkuliahan,1925,108,2033
2025-05-02,Jumat,1210,Perkuliahan,1908,107,2015
2025-05-03,Sabtu,1211,Libur,343,20,363
2025-05-04,Minggu,1212,Libur,337,19,356
2025-05-05,Senin,1213,Perkuliahan,1907,107,2014
2025-05-06,Selasa,1214,Perkuliahan,1912,107,2019
2025-05-07,Rabu,1215,Perkuliahan,1914,107,2021
2025-05-08,Kamis,1216,Perkuliahan,1911,105,2016
2025-05-09,Jumat,1217,Perkuliahan,1891,105,1996
2025-05-10,Sabtu,1218,Libur,338,19,357
2025-05-11,Minggu,1219,Libur,330,18,348
2025-05-12,Senin,1220,Perkuliahan,1877,105,1982
2025-05-13,Selasa,1221,Perkuliahan,1893,106,1999
2025-05-14,Rabu,1222,Perkuliahan,1896,105,2001
2025-05-15,Kamis,1223,Perkuliahan,1898,105,2003
2025-05-16,Jumat,1224,Perkuliahan,1882,105,1987
2025-05-17,Sabtu,1225,Libur,330,18,348
2025-05-18,Minggu,1226,Libur,323,18,341
2025-05-19,Senin,1227,Perkuliahan,1881,106,1987
2025-05-20,Selasa,1228,Perkuliahan,1890,105,1995
2025-05-21,Rabu,1229,Perkuliahan,1901,105,2006
2025-05-22,Kamis,1230,Perkuliahan,1889,107,1996
2025-05-23,Jumat,1231,Perkuliahan,1884,106,1990
2025-05-24,Sabtu,1232,Libur,333,19,352
2025-05-25,Minggu,1233,Libur,327,18,345
2025-05-26,Senin,1234,Perkuliahan,1897,107,2004
2025-05-27,Selasa,1235,Perkuliahan,1907,107,2014
2025-05-28,Rabu,1236,Perkuliahan,1908,107,2015
2025-05-29,Kamis,1237,Perkuliahan,1901,107,2008
2025-05-30,Jumat,1238,Perkuliahan,1910,106,2016
2025-05-31,Sabtu,1239,Libur,339,19,358
2025-06-01,Minggu,1240,Libur,333,19,352
2025-06-02,Senin,1241,Ujian,4133,228,4361
2025-06-03,Selasa,1242,Ujian,4118,228,4346
2025-06-04,Rabu,1243,Ujian,4137,228,4365
2025-06-05,Kamis,1244,Ujian,4107,229,4336
2025-06-06,Jumat,1245,Ujian,4117,227,4344
2025-06-07,Sabtu,1246,Libur,332,19,351
2025-06-08,Minggu,1247,Libur,326,18,344
2025-06-09,Senin,1248,Ujian,4085,227,4312
2025-06-10,Selasa,1249,Ujian,4081,227,4308
2025-06-11,Rabu,1250,Ujian,4076,227,4303
2025-06-12,Kamis,1251,Ujian,4081,227,4308
2025-06-13,Jumat,1252,Ujian,4081,226,4307
2025-06-14,Sabtu,1253,Libur,328,18,346
2025-06-15,Minggu,1254,Libur,317,17,334
2025-06-16,Senin,1255,Ujian,4081,225,4306
2025-06-17,Selasa,1256,Ujian,4062,226,4288
2025-06-18,Rabu,1257,Ujian,4068,225,4293
2025-06-19,Kamis,1258,Ujian,4071,227,4298
2025-06-20,Jumat,1259,Ujian,4082,225,4307
2025-06-21,Sabtu,1260,Libur,333,18,351
2025-06-22,Minggu,1261,Libur,320,18,338
2025-06-23,Senin,1262,Ujian,4099,226,4325
2025-06-24,Selasa,1263,Ujian,4081,227,4308
2025-06-25,Rabu,1264,Ujian,4108,226,4334
2025-06-26,Kamis,1265,Ujian,4090,226,4316
2025-06-27,Jumat,1266,Ujian,4084,226,4310
2025-06-28,Sabtu,1267,Libur,332,19,351
2025-06-29,Minggu,1268,Libur,325,18,343
2025-06-30,Senin,1269,Ujian,4096,228,4324
2025-07-01,Selasa,1270,Ujian,4095,227,4322
2025-07-02,Rabu,1271,Ujian,4116,227,4343
2025-07-03,Kamis,1272,Ujian,4106,228,4334
2025-07-04,Jumat,1273,Ujian,4097,225,4322
2025-07-05,Sabtu,1274,Libur,331,18,349
2025-07-06,Minggu,1275,Libur,321,18,339
2025-07-07,Senin,1276,Ujian,4060,225,4285
2025-07-08,Selasa,1277,Ujian,4086,225,4311
2025-07-09,Rabu,1278,Ujian,4084,225,4309
2025-07-10,Kamis,1279,Ujian,4058,224,4282
2025-07-11,Jumat,1280,Ujian,4041,225,4266
2025-07-12,Sabtu,1281,Libur,325,18,343
2025-07-13,Minggu,1282,Libur,317,17,334
2025-07-14,Senin,1283,Ujian,4040,224,4264
2025-07-15,Selasa,1284,Ujian,4050,225,4275
2025-07-16,Rabu,1285,Ujian,4045,225,4270
2025-07-17,Kamis,1286,Ujian,4037,224,4261
2025-07-18,Jumat,1287,Ujian,4056,223,4279
2025-07-19,Sabtu,1288,Libur,323,18,341
2025-07-20,Minggu,1289,Libur,318,17,335
2025-07-21,Senin,1290,Ujian,4060,225,4285
2025-07-22,Selasa,1291,Ujian,4056,224,4280
2025-07-23,Rabu,1292,Ujian,4057,226,4283
2025-07-24,Kamis,1293,Ujian,4060,224,4284
2025-07-25,Jumat,1294,Ujian,4053,225,4278
2025-07-26,Sabtu,1295,Libur,328,18,346
2025-07-27,Minggu,1296,Libur,320,18,338
2025-07-28,Senin,1297,Ujian,4065,226,4291
2025-07-29,Selasa,1298,Ujian,4065,225,4290
2025-07-30,Rabu,1299,Ujian,4067,227,4294
2025-07-31,Kamis,1300,Ujian,4075,226,4301
2025-08-01,Jumat,1301,Libur Akademik,383,22,405
2025-08-02,Sabtu,1302,Libur,332,18,350
2025-08-03,Minggu,1303,Libur,320,17,337
2025-08-04,Senin,1304,Libur Akademik,378,21,399
2025-08-05,Selasa,1305,Libur Akademik,386,22,408
2025-08-06,Rabu,1306,Libur Akademik,388,22,410
2025-08-07,Kamis,1307,Libur Akademik,389,21,410
2025-08-08,Jumat,1308,Libur Akademik,378,21,399
2025-08-09,Sabtu,1309,Libur,326,17,343
2025-08-10,Minggu,1310,Libur,315,17,332
2025-08-11,Senin,1311,Libur Akademik,372,21,393
2025-08-12,Selasa,1312,Libur Akademik,380,21,401
2025-08-13,Rabu,1313,Libur Akademik,381,22,403
2025-08-14,Kamis,1314,Libur Akademik,379,21,400
2025-08-15,Jumat,1315,Libur Akademik,367,21,388
2025-08-16,Sabtu,1316,Libur,318,17,335
2025-08-17,Minggu,1317,Libur,315,17,332
2025-08-18,Senin,1318,Libur Akademik,371,20,391
2025-08-19,Selasa,1319,Libur Akademik,375,21,396
2025-08-20,Rabu,1320,Libur Akademik,382,21,403
2025-08-21,Kamis,1321,Libur Akademik,384,21,405
2025-08-22,Jumat,1322,Libur Akademik,374,21,395
2025-08-23,Sabtu,1323,Libur,326,17,343
2025-08-24,Minggu,1324,Libur,317,17,334
2025-08-25,Senin,1325,Libur Akademik,374,21,395
2025-08-26,Selasa,1326,Libur Akademik,385,22,407
2025-08-27,Rabu,1327,Libur Akademik,384,22,406
2025-08-28,Kamis,1328,Libur Akademik,388,22,410
2025-08-29,Jumat,1329,Libur Akademik,375,21,396
2025-08-30,Sabtu,1330,Libur,323,18,341
2025-08-31,Minggu,1331,Libur,318,17,335
2025-09-01,Senin,1332,Perkuliahan,1857,104,1961
2025-09-02,Selasa,1333,Perkuliahan,1869,104,1973
2025-09-03,Rabu,1334,Perkuliahan,1857,103,1960
2025-09-04,Kamis,1335,Perkuliahan,1859,102,1961
2025-09-05,Jumat,1336,Perkuliahan,1836,102,1938
2025-09-06,Sabtu,1337,Libur,320,18,338
2025-09-07,Minggu,1338,Libur,315,17,332
2025-09-08,Senin,1339,Perkuliahan,1831,102,1933
2025-09-09,Selasa,1340,Perkuliahan,1851,102,1953
2025-09-10,Rabu,1341,Perkuliahan,1837,103,1940
2025-09-11,Kamis,1342,Perkuliahan,1836,102,1938
2025-09-12,Jumat,1343,Perkuliahan,1828,101,1929
2025-09-13,Sabtu,1344,Libur,315,17,332
2025-09-14,Minggu,1345,Libur,315,17,332
2025-09-15,Senin,1346,Perkuliahan,1814,101,1915
2025-09-16,Selasa,1347,Perkuliahan,1820,102,1922
2025-09-17,Rabu,1348,Perkuliahan,1826,102,1928
2025-09-18,Kamis,1349,Perkuliahan,1839,102,1941
2025-09-19,Jumat,1350,Perkuliahan,1826,101,1927
2025-09-20,Sabtu,1351,Libur,316,17,333
2025-09-21,Minggu,1352,Libur,315,17,332
2025-09-22,Senin,1353,Perkuliahan,1825,102,1927
2025-09-23,Selasa,1354,Perkuliahan,1833,102,1935
2025-09-24,Rabu,1355,Perkuliahan,1847,102,1949
2025-09-25,Kamis,1356,Perkuliahan,1847,102,1949
2025-09-26,Jumat,1357,Perkuliahan,1840,103,1943
2025-09-27,Sabtu,1358,Libur,327,17,344
2025-09-28,Minggu,1359,Libur,315,17,332
2025-09-29,Senin,1360,Perkuliahan,1847,104,1951
2025-09-30,Selasa,1361,Perkuliahan,1858,104,1962
2025-10-01,Rabu,1362,Perkuliahan,1859,103,1962
2025-10-02,Kamis,1363,Perkuliahan,1857,104,1961
2025-10-03,Jumat,1364,Perkuliahan,1848,103,1951
2025-10-04,Sabtu,1365,Libur,322,17,339
2025-10-05,Minggu,1366,Libur,315,17,332
2025-10-06,Senin,1367,Perkuliahan,1834,102,1936
2025-10-07,Selasa,1368,Perkuliahan,1850,103,1953
2025-10-08,Rabu,1369,Perkuliahan,1849,103,1952
2025-10-09,Kamis,1370,Perkuliahan,1830,103,1933
2025-10-10,Jumat,1371,Perkuliahan,1825,101,1926
2025-10-11,Sabtu,1372,Libur,315,17,332
2025-10-12,Minggu,1373,Libur,315,17,332
2025-10-13,Senin,1374,Perkuliahan,1831,102,1933
2025-10-14,Selasa,1375,Perkuliahan,1835,102,1937
2025-10-15,Rabu,1376,Perkuliahan,1836,102,1938
2025-10-16,Kamis,1377,Perkuliahan,1839,101,1940
2025-10-17,Jumat,1378,Perkuliahan,1817,102,1919
2025-10-18,Sabtu,1379,Libur,315,17,332
2025-10-19,Minggu,1380,Libur,315,17,332
2025-10-20,Senin,1381,Perkuliahan,1835,101,1936
2025-10-21,Selasa,1382,Perkuliahan,1839,102,1941
2025-10-22,Rabu,1383,Perkuliahan,1844,102,1946
2025-10-23,Kamis,1384,Perkuliahan,1851,103,1954
2025-10-24,Jumat,1385,Perkuliahan,1837,102,1939
2025-10-25,Sabtu,1386,Libur,322,18,340
2025-10-26,Minggu,1387,Libur,315,17,332
2025-10-27,Senin,1388,Perkuliahan,1851,103,1954
2025-10-28,Selasa,1389,Perkuliahan,1858,103,1961
2025-10-29,Rabu,1390,Perkuliahan,1854,104,1958
2025-10-30,Kamis,1391,Perkuliahan,1863,103,1966
2025-10-31,Jumat,1392,Perkuliahan,1846,103,1949
2025-11-01,Sabtu,1393,Libur,326,18,344
2025-11-02,Minggu,1394,Libur,319,17,336
2025-11-03,Senin,1395,Perkuliahan,1843,103,1946
2025-11-04,Selasa,1396,Perkuliahan,1868,104,1972
2025-11-05,Rabu,1397,Perkuliahan,1869,103,1972
2025-11-06,Kamis,1398,Perkuliahan,1851,104,1955
2025-11-07,Jumat,1399,Perkuliahan,1851,102,1953
2025-11-08,Sabtu,1400,Libur,324,17,341
2025-11-09,Minggu,1401,Libur,315,17,332
2025-11-10,Senin,1402,Perkuliahan,1844,102,1946
2025-11-11,Selasa,1403,Perkuliahan,1851,103,1954
2025-11-12,Rabu,1404,Perkuliahan,1854,102,1956
2025-11-13,Kamis,1405,Perkuliahan,1833,103,1936
2025-11-14,Jumat,1406,Perkuliahan,1825,102,1927
2025-11-15,Sabtu,1407,Libur,321,17,338
2025-11-16,Minggu,1408,Libur,315,17,332
2025-11-17,Senin,1409,Perkuliahan,1832,101,1933
2025-11-18,Selasa,1410,Perkuliahan,1840,103,1943
2025-11-19,Rabu,1411,Perkuliahan,1838,104,1942
2025-11-20,Kamis,1412,Perkuliahan,1850,103,1953
2025-11-21,Jumat,1413,Perkuliahan,1845,103,1948
2025-11-22,Sabtu,1414,Libur,326,17,343
2025-11-23,Minggu,1415,Libur,319,17,336
2025-11-24,Senin,1416,Perkuliahan,1854,103,1957
2025-11-25,Selasa,1417,Perkuliahan,1867,103,1970
2025-11-26,Rabu,1418,Perkuliahan,1877,104,1981
2025-11-27,Kamis,1419,Perkuliahan,1862,103,1965
2025-11-28,Jumat,1420,Perkuliahan,1860,104,1964
2025-11-29,Sabtu,1421,Libur,332,18,350
2025-11-30,Minggu,1422,Libur,325,18,343
2025-12-01,Senin,1423,Ujian,4079,226,4305
2025-12-02,Selasa,1424,Ujian,4071,227,4298
2025-12-03,Rabu,1425,Ujian,4088,225,4313
2025-12-04,Kamis,1426,Ujian,4075,225,4300
2025-12-05,Jumat,1427,Ujian,4058,225,4283
2025-12-06,Sabtu,1428,Libur,326,18,344
2025-12-07,Minggu,1429,Libur,321,18,339
2025-12-08,Senin,1430,Ujian,4045,225,4270
2025-12-09,Selasa,1431,Ujian,4057,224,4281
2025-12-10,Rabu,1432,Ujian,4051,225,4276
2025-12-11,Kamis,1433,Ujian,4052,224,4276
2025-12-12,Jumat,1434,Ujian,4035,223,4258
2025-12-13,Sabtu,1435,Libur,323,17,340
2025-12-14,Minggu,1436,Libur,316,17,333
2025-12-15,Senin,1437,Ujian,4053,225,4278
2025-12-16,Selasa,1438,Ujian,4059,225,4284
2025-12-17,Rabu,1439,Ujian,4056,224,4280
2025-12-18,Kamis,1440,Ujian,4068,224,4292
2025-12-19,Jumat,1441,Ujian,4052,224,4276
2025-12-20,Sabtu,1442,Libur,323,18,341
2025-12-21,Minggu,1443,Libur,320,17,337
2025-12-22,Senin,1444,Ujian,4071,226,4297
2025-12-23,Selasa,1445,Ujian,4069,226,4295
2025-12-24,Rabu,1446,Ujian,4084,226,4310
2025-12-25,Kamis,1447,Ujian,4075,227,4302
2025-12-26,Jumat,1448,Ujian,4087,227,4314
2025-12-27,Sabtu,1449,Libur,334,18,352
2025-12-28,Minggu,1450,Libur,328,18,346
2025-12-29,Senin,1451,Ujian,4084,226,4310
2025-12-30,Selasa,1452,Ujian,4098,228,4326
2025-12-31,Rabu,1453,Ujian,4099,228,4327
2026-01-01,Kamis,1454,Libur Akademik,393,22,415
2026-01-02,Jumat,1455,Libur Akademik,391,22,413
2026-01-03,Sabtu,1456,Libur,335,19,354
2026-01-04,Minggu,1457,Libur,323,18,341
2026-01-05,Senin,1458,Libur Akademik,381,22,403
2026-01-06,Selasa,1459,Libur Akademik,390,22,412
2026-01-07,Rabu,1460,Libur Akademik,395,23,418
2026-01-08,Kamis,1461,Libur Akademik,394,22,416
2026-01-09,Jumat,1462,Libur Akademik,386,21,407
2026-01-10,Sabtu,1463,Libur,329,18,347
2026-01-11,Minggu,1464,Libur,322,17,339
2026-01-12,Senin,1465,Libur Akademik,376,22,398
2026-01-13,Selasa,1466,Libur Akademik,388,22,410
2026-01-14,Rabu,1467,Libur Akademik,388,22,410
2026-01-15,Kamis,1468,Libur Akademik,389,22,411
2026-01-16,Jumat,1469,Libur Akademik,382,22,404
2026-01-17,Sabtu,1470,Libur,327,18,345
2026-01-18,Minggu,1471,Libur,322,18,340
2026-01-19,Senin,1472,Libur Akademik,382,22,404
2026-01-20,Selasa,1473,Libur Akademik,394,22,416
2026-01-21,Rabu,1474,Libur Akademik,394,23,417
2026-01-22,Kamis,1475,Libur Akademik,396,22,418
2026-01-23,Jumat,1476,Libur Akademik,390,22,412
2026-01-24,Sabtu,1477,Libur,335,19,354
2026-01-25,Minggu,1478,Libur,327,19,346
2026-01-26,Senin,1479,Libur Akademik,389,23,412
2026-01-27,Selasa,1480,Libur Akademik,401,23,424
2026-01-28,Rabu,1481,Libur Akademik,404,23,427
2026-01-29,Kamis,1482,Libur Akademik,405,23,428
2026-01-30,Jumat,1483,Libur Akademik,392,23,415
2026-01-31,Sabtu,1484,Libur,339,19,358
2026-02-01,Minggu,1485,Libur,334,19,353
2026-02-02,Senin,1486,Libur Akademik,393,23,416
2026-02-03,Selasa,1487,Libur Akademik,402,23,425
2026-02-04,Rabu,1488,Libur Akademik,400,23,423
2026-02-05,Kamis,1489,Libur Akademik,402,23,425
2026-02-06,Jumat,1490,Libur Akademik,389,22,411
2026-02-07,Sabtu,1491,Libur,340,19,359
2026-02-08,Minggu,1492,Libur,327,18,345
2026-02-09,Senin,1493,Libur Akademik,388,22,410
2026-02-10,Selasa,1494,Libur Akademik,393,23,416
2026-02-11,Rabu,1495,Libur Akademik,395,23,418
2026-02-12,Kamis,1496,Libur Akademik,390,23,413
2026-02-13,Jumat,1497,Libur Akademik,385,22,407
2026-02-14,Sabtu,1498,Libur,333,18,351
2026-02-15,Minggu,1499,Libur,322,18,340
2026-02-16,Senin,1500,Libur Akademik,385,22,407
2026-02-17,Selasa,1501,Libur Akademik,394,23,417
2026-02-18,Rabu,1502,Libur Akademik,395,23,418
2026-02-19,Kamis,1503,Libur Akademik,395,23,418
2026-02-20,Jumat,1504,Libur Akademik,386,22,408
2026-02-21,Sabtu,1505,Libur,341,19,360
2026-02-22,Minggu,1506,Libur,334,18,352
